4310 1638 1024
4311 156 1248
4312 55174 3926
4313 536948 13388
4314 356896 9608
4315 88552 3752
4316 613811 15366
4317 431390 18400
4318 648012 18519
4319 615493 20164
4320 0 0
4321 571344 25138
4322 0 0
4323 0 0
4324 0 0
4325 0 0
4326 0 0
4327 0 0
4328 49651 4103
4329 295107 9643
4330 934 4465
4331 3361 1083
4332 532408 22794
4333 0 0
4334 0 0
4335 309 1225
4336 52 0
4337 0 0
4338 64604 4929
4339 522385 24354
4340 315347 11864
4341 0 0
4342 165000 7608
4343 530060 14651
4344 0 0
4345 104 52
4346 0 0
4347 0 0
4348 3000 80
4349 0 0
4350 52 52
4351 150 150
4352 0 0
4353 52 52
4354 129303 13234
4355 542 662
4356 4229 508
4357 300 300
4358 150 150
4359 0 0
4360 0 0
4361 427 2263
4362 312 1160
4363 0 0
4364 519 3421
4365 2711 104
4366 3902 156
4367 1500 40
4368 0 0
4369 165 733
4370 3169 3517
4371 196408 8160
4372 68930 3428
4373 186489 5352
4374 647551 14061
4375 293531 11596
4376 465902 8788
4377 7360 260
4378 476772 13936
4379 38272 1092
4380 556510 11359
4381 0 0
4382 0 0
4383 2705 2090
4384 0 0
4385 0 0
4386 413 1135
4387 92358 4914
4388 286448 7780
4389 16396 564
4390 599896 12668
4391 283448 8196
4392 0 0
4393 0 0
4394 0 0
4395 431 718
4396 52 52
4397 0 0
4398 430679 12004
4399 89905 2709
4400 273370 12445
4401 476917 14690
4402 368988 9488
4403 384776 8632
4404 522876 10024
4405 29948 1128
4406 835577 16957
4407 0 0
4408 477000 10904
4409 637650 14225
4410 0 0
4411 249980 7368
4412 391348 14157
4413 57674 1404
4414 557980 13272
4415 483040 9432
4416 98 150
4417 43730 1156
4418 22913 3252
4419 0 0
4420 0 0
4421 260376 6752
4422 211203 4652
4423 0 0
4424 0 0
4425 885184 19069
4426 647823 14848
4427 0 0
4428 0 0
4429 165 733
4430 3041 1076
4431 184 187
4432 312 1020
4433 0 0
4434 1500 40
4435 535 770
4436 52 52
4437 189415 5489
4438 137561 4511
4439 120000 5120
4440 0 0
4441 98 150
4442 72327 4030
4443 541333 13938
4444 295622 9466
4445 873208 19548
4446 1117344 22980
4447 0 0
4448 995 1249
4449 0 0
4450 0 0
4451 0 0
4452 0 0
4453 429928 10800
4454 427430 12370
4455 361 1225
4456 0 0
4457 0 0
4458 0 0
4459 112 681
4460 3094 1128
4461 539896 13280
4462 921529 21084
4463 52 285
4464 0 0
4465 104 52
4466 0 0
4467 548342 18651
4468 462727 17359
4469 470158 20665
4470 52 285
4471 0 0
4472 483 1060
4473 0 0
4474 0 60
4475 415889 14924
4476 460448 12112
4477 0 0
4478 0 0
4479 52 52
4480 104 52
4481 1500 40
4482 0 0
4483 0 0
4484 0 0
4485 0 0
4486 208 1409
4487 486045 13258
4488 0 0
4489 1560 721
4490 3146 1128
4491 0 0
4492 312 1022
4493 0 0
4494 0 0
4495 104 52
4496 0 0
4497 52 52
4498 1041087 46153
4499 0 0
4500 98 150
4501 338792 9992
4502 477379 13262
4503 418448 11296
4504 0 0
4505 0 0
4506 361 1083
4507 0 0
4508 104 1042
4509 726 306
4510 0 0
4511 0 0
4512 168544 5137
4513 19500 1749
4514 265887 10851
4515 260 666
4516 0 0
4517 0 0
4518 0 0
4519 548869 17539
4520 472836 15568
4521 648411 16987
4522 648483 16248
4523 0 0
4524 0 0
4525 61500 2536
4526 0 0
4527 1500 40
4528 197896 5648
4529 817500 16528
4530 32948 1028
4531 778204 15158
4532 13396 436
4533 292448 8528
4534 434948 11328
4535 0 0
4536 0 0
4537 600077 23500
4538 463637 11960
4539 0 0
4540 52 52
4541 1500 40
4542 0 0
4543 0 0
4544 0 0
4545 0 0
4546 0 0
4547 260 601
4548 52 52
4549 303337 7623
4550 294070 13627
4551 0 0
4552 508708 13487
4553 293896 7065
4554 459563 9756
4555 364 720
4556 0 0
4557 785 1193
4558 0 0
4559 454432 9436
4560 0 0
4561 0 0
4562 0 0
4563 0 0
4564 0 0
4565 0 0
4566 0 0
4567 0 0
4568 0 0
4569 52 52
4570 0 0
4571 0 0
4572 0 0
4573 0 0
4574 0 0
4575 1790433 37882
4576 156361 7869
4577 0 0
4578 0 0
4579 1568 963
4580 1638 846
4581 0 0
4582 483 887
4583 0 0
4584 0 0
4585 104 52
4586 463106 9592
4587 0 0
4588 0 0
4589 0 0
4590 0 0
4591 0 0
4592 361 1083
4593 0 0
4594 0 0
4595 431 721
4596 52 1274
4597 280512 10430
4598 0 0
4599 0 0
4600 772448 21296
4601 951211 26368
4602 0 0
4603 0 0
4604 0 0
4605 0 0
4606 0 0
4607 0 0
4608 455670 10648
4609 1568 963
