4430 3041 1076
4431 184 187
4432 312 1020
4433 0 0
4434 1500 40
4435 535 770
4436 52 52
4437 189415 5489
4438 137561 4511
4439 120000 5120
4440 0 0
4441 98 150
4442 72327 4030
4443 541333 13938
4444 295622 9466
4445 873208 19548
4446 1117344 22980
4447 0 0
4448 995 1249
4449 0 0
4450 0 0
4451 0 0
4452 0 0
4453 429928 10800
4454 427430 12370
4455 361 1225
4456 0 0
4457 0 0
4458 0 0
4459 112 681
4460 3094 1128
4461 539896 13280
4462 921529 21084
4463 52 285
4464 0 0
4465 104 52
4466 0 0
4467 548342 18651
4468 462727 17359
4469 470158 20665
4470 52 285
4471 0 0
4472 483 1060
4473 0 0
4474 0 60
4475 415889 14924
4476 460448 12112
4477 0 0
4478 0 0
4479 52 52
4480 104 52
4481 1500 40
4482 0 0
4483 0 0
4484 0 0
4485 0 0
4486 208 1409
4487 486045 13258
4488 0 0
4489 1560 721
4490 3146 1128
4491 0 0
4492 312 1022
4493 0 0
4494 0 0
4495 104 52
4496 0 0
4497 52 52
4498 1041087 46153
4499 0 0
4500 98 150
4501 338792 9992
4502 477379 13262
4503 418448 11296
4504 0 0
4505 0 0
4506 361 1083
4507 0 0
4508 104 1042
4509 726 306
4510 0 0
4511 0 0
4512 168544 5137
4513 19500 1749
4514 265887 10851
4515 260 666
4516 0 0
4517 0 0
4518 0 0
4519 548869 17539
4520 472836 15568
4521 648411 16987
4522 648483 16248
4523 0 0
4524 0 0
4525 61500 2536
4526 0 0
4527 1500 40
4528 197896 5648
4529 817500 16528
4530 32948 1028
4531 778204 15158
4532 13396 436
4533 292448 8528
4534 434948 11328
4535 0 0
4536 0 0
4537 600077 23500
4538 463637 11960
4539 0 0
4540 52 52
4541 1500 40
4542 0 0
4543 0 0
4544 0 0
4545 0 0
4546 0 0
4547 260 601
4548 52 52
4549 303337 7623
4550 294070 13627
4551 0 0
4552 508708 13487
4553 293896 7065
4554 459563 9756
4555 364 720
4556 0 0
4557 785 1193
4558 0 0
4559 454432 9436
4560 0 0
4561 0 0
4562 0 0
4563 0 0
4564 0 0
4565 0 0
4566 0 0
4567 0 0
4568 0 0
4569 52 52
4570 0 0
4571 0 0
4572 0 0
4573 0 0
4574 0 0
4575 1790433 37882
4576 156361 7869
4577 0 0
4578 0 0
4579 1568 963
4580 1638 846
4581 0 0
4582 483 887
4583 0 0
4584 0 0
4585 104 52
4586 463106 9592
4587 0 0
4588 0 0
4589 0 0
4590 0 0
4591 0 0
4592 361 1083
4593 0 0
4594 0 0
4595 431 721
4596 52 1274
4597 280512 10430
4598 0 0
4599 0 0
4600 772448 21296
4601 951211 26368
4602 0 0
4603 0 0
4604 0 0
4605 0 0
4606 0 0
4607 0 0
4608 455670 10648
4609 1568 963
4610 1638 846
4611 0 0
4612 483 886
4613 0 0
4614 0 0
4615 104 52
4616 0 0
4617 0 0
4618 52 52
4619 0 0
4620 0 0
4621 0 0
4622 0 0
4623 361 1225
4624 1742809 67410
4625 0 0
4626 0 0
4627 0 0
4628 0 0
4629 0 0
4630 0 0
4631 0 0
4632 0 0
4633 0 0
4634 52 52
4635 431 722
4636 0 0
4637 0 0
4638 0 0
4639 112 681
4640 3094 1128
4641 0 0
4642 483 886
4643 0 0
4644 1762469 69466
4645 104 52
4646 0 0
4647 0 0
4648 0 0
4649 569 1684
4650 52 0
4651 0 0
4652 0 0
4653 0 0
4654 52 52
4655 457701 23348
4656 0 0
4657 0 0
4658 0 0
4659 1219 2418
4660 0 0
4661 1854522 72302
4662 0 0
4663 0 0
4664 0 0
4665 0 0
4666 0 0
4667 0 0
4668 0 0
4669 0 60
4670 3206 1749
4671 232240 9176
4672 233635 8591
4673 0 0
4674 0 0
4675 364 722
4676 0 0
4677 0 0
4678 0 0
4679 0 0
4680 0 0
4681 9000 1534
4682 1594963 27664
4683 0 0
4684 0 0
4685 0 0
4686 0 0
4687 0 0
4688 0 0
4689 0 0
4690 0 0
4691 0 0
4692 52 52
4693 0 0
4694 0 0
4695 0 0
4696 0 0
4697 0 0
4698 0 1222
4699 2066537 49042
4700 3146 1128
4701 0 0
4702 483 887
4703 361 1225
4704 0 0
4705 104 52
4706 0 0
4707 0 0
4708 0 0
4709 465610 19144
4710 0 0
4711 0 0
4712 0 0
4713 0 0
4714 0 0
4715 260 668
4716 0 0
4717 0 0
4718 0 0
4719 1857829 58570
4720 0 0
4721 0 0
4722 0 0
4723 0 0
4724 0 0
4725 0 0
4726 0 0
4727 0 0
4728 0 0
4729 164 733
